Locations: Source Locations
Name,     H-Coord,     X,    Y
LatLon00001, Lat-Long, 33.2578125, 7.921875
LatLon00002, Lat-Long, 33.2578125, 8.109375
LatLon00003, Lat-Long, 33.2578125, 8.296875
LatLon00004, Lat-Long, 33.5390625, 7.734375
LatLon00005, Lat-Long, 33.5390625, 7.921875
LatLon00006, Lat-Long, 33.5390625, 8.109375
LatLon00007, Lat-Long, 33.5390625, 8.296875
LatLon00008, Lat-Long, 33.8203125, 7.734375
LatLon00009, Lat-Long, 33.8203125, 7.921875
LatLon00010, Lat-Long, 33.8203125, 8.109375
LatLon00011, Lat-Long, 33.8203125, 8.296875
LatLon00012, Lat-Long, 34.1015625, -0.703125
LatLon00013, Lat-Long, 34.1015625, 0.046875
LatLon00014, Lat-Long, 34.1015625, 0.234375
LatLon00015, Lat-Long, 34.1015625, 0.421875
LatLon00016, Lat-Long, 34.1015625, 3.984375
LatLon00017, Lat-Long, 34.1015625, 4.171875
LatLon00018, Lat-Long, 34.1015625, 7.359375
LatLon00019, Lat-Long, 34.1015625, 7.546875
LatLon00020, Lat-Long, 34.1015625, 7.734375
LatLon00021, Lat-Long, 34.1015625, 7.921875
LatLon00022, Lat-Long, 34.1015625, 8.109375
LatLon00023, Lat-Long, 34.1015625, 8.296875
LatLon00024, Lat-Long, 34.1015625, 8.484375
LatLon00025, Lat-Long, 34.1015625, 8.859375
LatLon00026, Lat-Long, 34.1015625, 9.046875
LatLon00027, Lat-Long, 34.1015625, 9.234375
LatLon00028, Lat-Long, 34.1015625, 9.421875
LatLon00029, Lat-Long, 34.1015625, 9.609375
LatLon00030, Lat-Long, 34.3828125, -1.078125
LatLon00031, Lat-Long, 34.3828125, -0.890625
LatLon00032, Lat-Long, 34.3828125, -0.703125
LatLon00033, Lat-Long, 34.3828125, -0.515625
LatLon00034, Lat-Long, 34.3828125, -0.140625
LatLon00035, Lat-Long, 34.3828125, 0.046875
LatLon00036, Lat-Long, 34.3828125, 0.234375
LatLon00037, Lat-Long, 34.3828125, 0.421875
LatLon00038, Lat-Long, 34.3828125, 0.609375
LatLon00039, Lat-Long, 34.3828125, 0.796875
LatLon00040, Lat-Long, 34.3828125, 3.796875
LatLon00041, Lat-Long, 34.3828125, 3.984375
LatLon00042, Lat-Long, 34.3828125, 4.171875
LatLon00043, Lat-Long, 34.3828125, 4.359375
LatLon00044, Lat-Long, 34.3828125, 4.546875
LatLon00045, Lat-Long, 34.3828125, 6.984375
LatLon00046, Lat-Long, 34.3828125, 7.171875
LatLon00047, Lat-Long, 34.3828125, 7.359375
LatLon00048, Lat-Long, 34.3828125, 7.546875
LatLon00049, Lat-Long, 34.3828125, 7.734375
LatLon00050, Lat-Long, 34.3828125, 7.921875
LatLon00051, Lat-Long, 34.3828125, 8.109375
LatLon00052, Lat-Long, 34.3828125, 8.296875
LatLon00053, Lat-Long, 34.3828125, 8.484375
LatLon00054, Lat-Long, 34.3828125, 8.671875
LatLon00055, Lat-Long, 34.3828125, 8.859375
LatLon00056, Lat-Long, 34.3828125, 9.046875
LatLon00057, Lat-Long, 34.3828125, 9.234375
LatLon00058, Lat-Long, 34.3828125, 9.421875
LatLon00059, Lat-Long, 34.3828125, 9.609375
LatLon00060, Lat-Long, 34.3828125, 9.796875
LatLon00061, Lat-Long, 34.3828125, 9.984375
LatLon00062, Lat-Long, 34.3828125, 10.171875
LatLon00063, Lat-Long, 34.3828125, 10.359375
LatLon00064, Lat-Long, 34.3828125, 10.546875
LatLon00065, Lat-Long, 34.6640625, -1.265625
LatLon00066, Lat-Long, 34.6640625, -1.078125
LatLon00067, Lat-Long, 34.6640625, -0.890625
LatLon00068, Lat-Long, 34.6640625, -0.703125
LatLon00069, Lat-Long, 34.6640625, -0.515625
LatLon00070, Lat-Long, 34.6640625, 0.046875
LatLon00071, Lat-Long, 34.6640625, 0.234375
LatLon00072, Lat-Long, 34.6640625, 0.421875
LatLon00073, Lat-Long, 34.6640625, 0.609375
LatLon00074, Lat-Long, 34.6640625, 0.796875
LatLon00075, Lat-Long, 34.6640625, 0.984375
LatLon00076, Lat-Long, 34.6640625, 1.171875
LatLon00077, Lat-Long, 34.6640625, 3.046875
LatLon00078, Lat-Long, 34.6640625, 3.234375
LatLon00079, Lat-Long, 34.6640625, 3.421875
LatLon00080, Lat-Long, 34.6640625, 3.609375
LatLon00081, Lat-Long, 34.6640625, 3.796875
LatLon00082, Lat-Long, 34.6640625, 3.984375
LatLon00083, Lat-Long, 34.6640625, 4.171875
LatLon00084, Lat-Long, 34.6640625, 4.359375
LatLon00085, Lat-Long, 34.6640625, 4.546875
LatLon00086, Lat-Long, 34.6640625, 4.734375
LatLon00087, Lat-Long, 34.6640625, 6.796875
LatLon00088, Lat-Long, 34.6640625, 6.984375
LatLon00089, Lat-Long, 34.6640625, 7.171875
LatLon00090, Lat-Long, 34.6640625, 7.359375
LatLon00091, Lat-Long, 34.6640625, 7.546875
LatLon00092, Lat-Long, 34.6640625, 7.734375
LatLon00093, Lat-Long, 34.6640625, 7.921875
LatLon00094, Lat-Long, 34.6640625, 8.109375
LatLon00095, Lat-Long, 34.6640625, 8.296875
LatLon00096, Lat-Long, 34.6640625, 8.484375
LatLon00097, Lat-Long, 34.6640625, 8.671875
LatLon00098, Lat-Long, 34.6640625, 8.859375
LatLon00099, Lat-Long, 34.6640625, 9.046875
LatLon00100, Lat-Long, 34.6640625, 9.234375
LatLon00101, Lat-Long, 34.6640625, 9.421875
LatLon00102, Lat-Long, 34.6640625, 9.609375
LatLon00103, Lat-Long, 34.6640625, 9.796875
LatLon00104, Lat-Long, 34.6640625, 9.984375
LatLon00105, Lat-Long, 34.6640625, 10.171875
LatLon00106, Lat-Long, 34.6640625, 10.359375
LatLon00107, Lat-Long, 34.6640625, 10.546875
LatLon00108, Lat-Long, 34.6640625, 10.734375
LatLon00109, Lat-Long, 34.9453125, -1.453125
LatLon00110, Lat-Long, 34.9453125, -1.265625
LatLon00111, Lat-Long, 34.9453125, -1.078125
LatLon00112, Lat-Long, 34.9453125, -0.890625
LatLon00113, Lat-Long, 34.9453125, -0.703125
LatLon00114, Lat-Long, 34.9453125, -0.515625
LatLon00115, Lat-Long, 34.9453125, -0.328125
LatLon00116, Lat-Long, 34.9453125, -0.140625
LatLon00117, Lat-Long, 34.9453125, 0.046875
LatLon00118, Lat-Long, 34.9453125, 0.234375
LatLon00119, Lat-Long, 34.9453125, 0.421875
LatLon00120, Lat-Long, 34.9453125, 0.609375
LatLon00121, Lat-Long, 34.9453125, 0.796875
LatLon00122, Lat-Long, 34.9453125, 0.984375
LatLon00123, Lat-Long, 34.9453125, 1.171875
LatLon00124, Lat-Long, 34.9453125, 1.359375
LatLon00125, Lat-Long, 34.9453125, 1.546875
LatLon00126, Lat-Long, 34.9453125, 2.296875
LatLon00127, Lat-Long, 34.9453125, 2.484375
LatLon00128, Lat-Long, 34.9453125, 2.671875
LatLon00129, Lat-Long, 34.9453125, 2.859375
LatLon00130, Lat-Long, 34.9453125, 3.046875
LatLon00131, Lat-Long, 34.9453125, 3.234375
LatLon00132, Lat-Long, 34.9453125, 3.421875
LatLon00133, Lat-Long, 34.9453125, 3.609375
LatLon00134, Lat-Long, 34.9453125, 3.796875
LatLon00135, Lat-Long, 34.9453125, 3.984375
LatLon00136, Lat-Long, 34.9453125, 4.171875
LatLon00137, Lat-Long, 34.9453125, 4.359375
LatLon00138, Lat-Long, 34.9453125, 4.546875
LatLon00139, Lat-Long, 34.9453125, 4.734375
LatLon00140, Lat-Long, 34.9453125, 6.234375
LatLon00141, Lat-Long, 34.9453125, 6.421875
LatLon00142, Lat-Long, 34.9453125, 6.609375
LatLon00143, Lat-Long, 34.9453125, 6.796875
LatLon00144, Lat-Long, 34.9453125, 6.984375
LatLon00145, Lat-Long, 34.9453125, 7.171875
LatLon00146, Lat-Long, 34.9453125, 7.359375
LatLon00147, Lat-Long, 34.9453125, 7.546875
LatLon00148, Lat-Long, 34.9453125, 7.734375
LatLon00149, Lat-Long, 34.9453125, 7.921875
LatLon00150, Lat-Long, 34.9453125, 8.109375
LatLon00151, Lat-Long, 34.9453125, 8.296875
LatLon00152, Lat-Long, 34.9453125, 8.484375
LatLon00153, Lat-Long, 34.9453125, 8.671875
LatLon00154, Lat-Long, 34.9453125, 8.859375
LatLon00155, Lat-Long, 34.9453125, 9.046875
LatLon00156, Lat-Long, 34.9453125, 9.234375
LatLon00157, Lat-Long, 34.9453125, 9.421875
LatLon00158, Lat-Long, 34.9453125, 9.609375
LatLon00159, Lat-Long, 34.9453125, 9.796875
LatLon00160, Lat-Long, 34.9453125, 9.984375
LatLon00161, Lat-Long, 34.9453125, 10.171875
LatLon00162, Lat-Long, 34.9453125, 10.359375
LatLon00163, Lat-Long, 34.9453125, 10.546875
LatLon00164, Lat-Long, 34.9453125, 10.734375
LatLon00165, Lat-Long, 35.2265625, -1.640625
LatLon00166, Lat-Long, 35.2265625, -1.453125
LatLon00167, Lat-Long, 35.2265625, -1.265625
LatLon00168, Lat-Long, 35.2265625, -1.078125
LatLon00169, Lat-Long, 35.2265625, -0.890625
LatLon00170, Lat-Long, 35.2265625, -0.703125
LatLon00171, Lat-Long, 35.2265625, -0.515625
LatLon00172, Lat-Long, 35.2265625, -0.328125
LatLon00173, Lat-Long, 35.2265625, -0.140625
LatLon00174, Lat-Long, 35.2265625, 0.046875
LatLon00175, Lat-Long, 35.2265625, 0.234375
LatLon00176, Lat-Long, 35.2265625, 0.421875
LatLon00177, Lat-Long, 35.2265625, 0.609375
LatLon00178, Lat-Long, 35.2265625, 0.796875
LatLon00179, Lat-Long, 35.2265625, 0.984375
LatLon00180, Lat-Long, 35.2265625, 1.171875
LatLon00181, Lat-Long, 35.2265625, 1.359375
LatLon00182, Lat-Long, 35.2265625, 1.546875
LatLon00183, Lat-Long, 35.2265625, 1.734375
LatLon00184, Lat-Long, 35.2265625, 1.921875
LatLon00185, Lat-Long, 35.2265625, 2.109375
LatLon00186, Lat-Long, 35.2265625, 2.296875
LatLon00187, Lat-Long, 35.2265625, 2.484375
LatLon00188, Lat-Long, 35.2265625, 2.671875
LatLon00189, Lat-Long, 35.2265625, 2.859375
LatLon00190, Lat-Long, 35.2265625, 3.046875
LatLon00191, Lat-Long, 35.2265625, 3.234375
LatLon00192, Lat-Long, 35.2265625, 3.421875
LatLon00193, Lat-Long, 35.2265625, 3.609375
LatLon00194, Lat-Long, 35.2265625, 3.796875
LatLon00195, Lat-Long, 35.2265625, 3.984375
LatLon00196, Lat-Long, 35.2265625, 4.171875
LatLon00197, Lat-Long, 35.2265625, 4.359375
LatLon00198, Lat-Long, 35.2265625, 4.546875
LatLon00199, Lat-Long, 35.2265625, 4.734375
LatLon00200, Lat-Long, 35.2265625, 4.921875
LatLon00201, Lat-Long, 35.2265625, 5.671875
LatLon00202, Lat-Long, 35.2265625, 5.859375
LatLon00203, Lat-Long, 35.2265625, 6.046875
LatLon00204, Lat-Long, 35.2265625, 6.234375
LatLon00205, Lat-Long, 35.2265625, 6.421875
LatLon00206, Lat-Long, 35.2265625, 6.609375
LatLon00207, Lat-Long, 35.2265625, 6.796875
LatLon00208, Lat-Long, 35.2265625, 6.984375
LatLon00209, Lat-Long, 35.2265625, 7.171875
LatLon00210, Lat-Long, 35.2265625, 7.359375
LatLon00211, Lat-Long, 35.2265625, 7.546875
LatLon00212, Lat-Long, 35.2265625, 7.734375
LatLon00213, Lat-Long, 35.2265625, 7.921875
LatLon00214, Lat-Long, 35.2265625, 8.109375
LatLon00215, Lat-Long, 35.2265625, 8.296875
LatLon00216, Lat-Long, 35.2265625, 8.484375
LatLon00217, Lat-Long, 35.2265625, 8.671875
LatLon00218, Lat-Long, 35.2265625, 8.859375
LatLon00219, Lat-Long, 35.2265625, 9.046875
LatLon00220, Lat-Long, 35.2265625, 9.234375
LatLon00221, Lat-Long, 35.2265625, 9.421875
LatLon00222, Lat-Long, 35.2265625, 9.609375
LatLon00223, Lat-Long, 35.2265625, 9.796875
LatLon00224, Lat-Long, 35.2265625, 9.984375
LatLon00225, Lat-Long, 35.2265625, 10.171875
LatLon00226, Lat-Long, 35.2265625, 10.359375
LatLon00227, Lat-Long, 35.2265625, 10.546875
LatLon00228, Lat-Long, 35.2265625, 10.734375
LatLon00229, Lat-Long, 35.2265625, 10.921875
LatLon00230, Lat-Long, 35.2265625, 11.109375
LatLon00231, Lat-Long, 35.2265625, 11.296875
LatLon00232, Lat-Long, 35.2265625, 11.484375
LatLon00233, Lat-Long, 35.2265625, 11.671875
LatLon00234, Lat-Long, 35.2265625, 11.859375
LatLon00235, Lat-Long, 35.5078125, -1.828125
LatLon00236, Lat-Long, 35.5078125, -1.640625
LatLon00237, Lat-Long, 35.5078125, -1.453125
LatLon00238, Lat-Long, 35.5078125, -1.265625
LatLon00239, Lat-Long, 35.5078125, -1.078125
LatLon00240, Lat-Long, 35.5078125, -0.890625
LatLon00241, Lat-Long, 35.5078125, -0.703125
LatLon00242, Lat-Long, 35.5078125, -0.515625
LatLon00243, Lat-Long, 35.5078125, -0.328125
LatLon00244, Lat-Long, 35.5078125, -0.140625
LatLon00245, Lat-Long, 35.5078125, 0.046875
LatLon00246, Lat-Long, 35.5078125, 0.234375
LatLon00247, Lat-Long, 35.5078125, 0.421875
LatLon00248, Lat-Long, 35.5078125, 0.609375
LatLon00249, Lat-Long, 35.5078125, 0.796875
LatLon00250, Lat-Long, 35.5078125, 0.984375
LatLon00251, Lat-Long, 35.5078125, 1.171875
LatLon00252, Lat-Long, 35.5078125, 1.359375
LatLon00253, Lat-Long, 35.5078125, 1.546875
LatLon00254, Lat-Long, 35.5078125, 1.734375
LatLon00255, Lat-Long, 35.5078125, 1.921875
LatLon00256, Lat-Long, 35.5078125, 2.109375
LatLon00257, Lat-Long, 35.5078125, 2.296875
LatLon00258, Lat-Long, 35.5078125, 2.484375
LatLon00259, Lat-Long, 35.5078125, 2.671875
LatLon00260, Lat-Long, 35.5078125, 2.859375
LatLon00261, Lat-Long, 35.5078125, 3.046875
LatLon00262, Lat-Long, 35.5078125, 3.234375
LatLon00263, Lat-Long, 35.5078125, 3.421875
LatLon00264, Lat-Long, 35.5078125, 3.609375
LatLon00265, Lat-Long, 35.5078125, 3.796875
LatLon00266, Lat-Long, 35.5078125, 3.984375
LatLon00267, Lat-Long, 35.5078125, 4.171875
LatLon00268, Lat-Long, 35.5078125, 4.359375
LatLon00269, Lat-Long, 35.5078125, 4.546875
LatLon00270, Lat-Long, 35.5078125, 4.734375
LatLon00271, Lat-Long, 35.5078125, 4.921875
LatLon00272, Lat-Long, 35.5078125, 5.484375
LatLon00273, Lat-Long, 35.5078125, 5.671875
LatLon00274, Lat-Long, 35.5078125, 5.859375
LatLon00275, Lat-Long, 35.5078125, 6.046875
LatLon00276, Lat-Long, 35.5078125, 6.234375
LatLon00277, Lat-Long, 35.5078125, 6.421875
LatLon00278, Lat-Long, 35.5078125, 6.609375
LatLon00279, Lat-Long, 35.5078125, 6.796875
LatLon00280, Lat-Long, 35.5078125, 6.984375
LatLon00281, Lat-Long, 35.5078125, 7.171875
LatLon00282, Lat-Long, 35.5078125, 7.359375
LatLon00283, Lat-Long, 35.5078125, 7.546875
LatLon00284, Lat-Long, 35.5078125, 7.734375
LatLon00285, Lat-Long, 35.5078125, 7.921875
LatLon00286, Lat-Long, 35.5078125, 8.109375
LatLon00287, Lat-Long, 35.5078125, 8.296875
LatLon00288, Lat-Long, 35.5078125, 8.484375
LatLon00289, Lat-Long, 35.5078125, 8.671875
LatLon00290, Lat-Long, 35.5078125, 8.859375
LatLon00291, Lat-Long, 35.5078125, 9.046875
LatLon00292, Lat-Long, 35.5078125, 9.234375
LatLon00293, Lat-Long, 35.5078125, 9.421875
LatLon00294, Lat-Long, 35.5078125, 9.609375
LatLon00295, Lat-Long, 35.5078125, 9.796875
LatLon00296, Lat-Long, 35.5078125, 9.984375
LatLon00297, Lat-Long, 35.5078125, 10.171875
LatLon00298, Lat-Long, 35.5078125, 10.359375
LatLon00299, Lat-Long, 35.5078125, 10.546875
LatLon00300, Lat-Long, 35.5078125, 10.734375
LatLon00301, Lat-Long, 35.5078125, 10.921875
LatLon00302, Lat-Long, 35.5078125, 11.109375
LatLon00303, Lat-Long, 35.5078125, 11.296875
LatLon00304, Lat-Long, 35.5078125, 11.484375
LatLon00305, Lat-Long, 35.5078125, 11.671875
LatLon00306, Lat-Long, 35.5078125, 11.859375
LatLon00307, Lat-Long, 35.5078125, 12.046875
LatLon00308, Lat-Long, 35.5078125, 12.234375
LatLon00309, Lat-Long, 35.7890625, -1.828125
LatLon00310, Lat-Long, 35.7890625, -1.640625
LatLon00311, Lat-Long, 35.7890625, -1.453125
LatLon00312, Lat-Long, 35.7890625, -1.265625
LatLon00313, Lat-Long, 35.7890625, -1.078125
LatLon00314, Lat-Long, 35.7890625, -0.890625
LatLon00315, Lat-Long, 35.7890625, -0.703125
LatLon00316, Lat-Long, 35.7890625, -0.515625
LatLon00317, Lat-Long, 35.7890625, -0.328125
LatLon00318, Lat-Long, 35.7890625, -0.140625
LatLon00319, Lat-Long, 35.7890625, 0.046875
LatLon00320, Lat-Long, 35.7890625, 0.234375
LatLon00321, Lat-Long, 35.7890625, 0.421875
LatLon00322, Lat-Long, 35.7890625, 0.609375
LatLon00323, Lat-Long, 35.7890625, 0.796875
LatLon00324, Lat-Long, 35.7890625, 0.984375
LatLon00325, Lat-Long, 35.7890625, 1.171875
LatLon00326, Lat-Long, 35.7890625, 1.359375
LatLon00327, Lat-Long, 35.7890625, 1.546875
LatLon00328, Lat-Long, 35.7890625, 1.734375
LatLon00329, Lat-Long, 35.7890625, 1.921875
LatLon00330, Lat-Long, 35.7890625, 2.109375
LatLon00331, Lat-Long, 35.7890625, 2.296875
LatLon00332, Lat-Long, 35.7890625, 2.484375
LatLon00333, Lat-Long, 35.7890625, 2.671875
LatLon00334, Lat-Long, 35.7890625, 2.859375
LatLon00335, Lat-Long, 35.7890625, 3.046875
LatLon00336, Lat-Long, 35.7890625, 3.234375
LatLon00337, Lat-Long, 35.7890625, 3.421875
LatLon00338, Lat-Long, 35.7890625, 3.609375
LatLon00339, Lat-Long, 35.7890625, 3.796875
LatLon00340, Lat-Long, 35.7890625, 3.984375
LatLon00341, Lat-Long, 35.7890625, 4.171875
LatLon00342, Lat-Long, 35.7890625, 4.359375
LatLon00343, Lat-Long, 35.7890625, 4.546875
LatLon00344, Lat-Long, 35.7890625, 4.921875
LatLon00345, Lat-Long, 35.7890625, 5.109375
LatLon00346, Lat-Long, 35.7890625, 5.484375
LatLon00347, Lat-Long, 35.7890625, 5.671875
LatLon00348, Lat-Long, 35.7890625, 5.859375
LatLon00349, Lat-Long, 35.7890625, 6.046875
LatLon00350, Lat-Long, 35.7890625, 6.234375
LatLon00351, Lat-Long, 35.7890625, 6.421875
LatLon00352, Lat-Long, 35.7890625, 6.609375
LatLon00353, Lat-Long, 35.7890625, 6.796875
LatLon00354, Lat-Long, 35.7890625, 6.984375
LatLon00355, Lat-Long, 35.7890625, 7.171875
LatLon00356, Lat-Long, 35.7890625, 7.359375
LatLon00357, Lat-Long, 35.7890625, 7.546875
LatLon00358, Lat-Long, 35.7890625, 7.734375
LatLon00359, Lat-Long, 35.7890625, 7.921875
LatLon00360, Lat-Long, 35.7890625, 8.109375
LatLon00361, Lat-Long, 35.7890625, 8.296875
LatLon00362, Lat-Long, 35.7890625, 8.484375
LatLon00363, Lat-Long, 35.7890625, 8.671875
LatLon00364, Lat-Long, 35.7890625, 8.859375
LatLon00365, Lat-Long, 35.7890625, 9.046875
LatLon00366, Lat-Long, 35.7890625, 9.234375
LatLon00367, Lat-Long, 35.7890625, 9.421875
LatLon00368, Lat-Long, 35.7890625, 9.609375
LatLon00369, Lat-Long, 35.7890625, 9.796875
LatLon00370, Lat-Long, 35.7890625, 9.984375
LatLon00371, Lat-Long, 35.7890625, 10.171875
LatLon00372, Lat-Long, 35.7890625, 10.359375
LatLon00373, Lat-Long, 35.7890625, 10.546875
LatLon00374, Lat-Long, 35.7890625, 10.734375
LatLon00375, Lat-Long, 35.7890625, 10.921875
LatLon00376, Lat-Long, 35.7890625, 11.109375
LatLon00377, Lat-Long, 35.7890625, 11.296875
LatLon00378, Lat-Long, 35.7890625, 11.484375
LatLon00379, Lat-Long, 35.7890625, 11.671875
LatLon00380, Lat-Long, 35.7890625, 11.859375
LatLon00381, Lat-Long, 35.7890625, 12.046875
LatLon00382, Lat-Long, 35.7890625, 12.234375
LatLon00383, Lat-Long, 35.7890625, 12.421875
LatLon00384, Lat-Long, 35.7890625, 12.609375
LatLon00385, Lat-Long, 36.0703125, -2.015625
LatLon00386, Lat-Long, 36.0703125, -1.828125
LatLon00387, Lat-Long, 36.0703125, -1.640625
LatLon00388, Lat-Long, 36.0703125, -1.453125
LatLon00389, Lat-Long, 36.0703125, -1.265625
LatLon00390, Lat-Long, 36.0703125, -1.078125
LatLon00391, Lat-Long, 36.0703125, -0.890625
LatLon00392, Lat-Long, 36.0703125, -0.703125
LatLon00393, Lat-Long, 36.0703125, -0.515625
LatLon00394, Lat-Long, 36.0703125, -0.328125
LatLon00395, Lat-Long, 36.0703125, -0.140625
LatLon00396, Lat-Long, 36.0703125, 0.046875
LatLon00397, Lat-Long, 36.0703125, 0.234375
LatLon00398, Lat-Long, 36.0703125, 0.421875
LatLon00399, Lat-Long, 36.0703125, 0.609375
LatLon00400, Lat-Long, 36.0703125, 0.796875
LatLon00401, Lat-Long, 36.0703125, 0.984375
LatLon00402, Lat-Long, 36.0703125, 1.171875
LatLon00403, Lat-Long, 36.0703125, 1.359375
LatLon00404, Lat-Long, 36.0703125, 1.546875
LatLon00405, Lat-Long, 36.0703125, 1.734375
LatLon00406, Lat-Long, 36.0703125, 1.921875
LatLon00407, Lat-Long, 36.0703125, 2.109375
LatLon00408, Lat-Long, 36.0703125, 2.296875
LatLon00409, Lat-Long, 36.0703125, 2.484375
LatLon00410, Lat-Long, 36.0703125, 2.671875
LatLon00411, Lat-Long, 36.0703125, 2.859375
LatLon00412, Lat-Long, 36.0703125, 3.046875
LatLon00413, Lat-Long, 36.0703125, 3.234375
LatLon00414, Lat-Long, 36.0703125, 4.546875
LatLon00415, Lat-Long, 36.0703125, 4.734375
LatLon00416, Lat-Long, 36.0703125, 4.921875
LatLon00417, Lat-Long, 36.0703125, 5.109375
LatLon00418, Lat-Long, 36.0703125, 5.296875
LatLon00419, Lat-Long, 36.0703125, 5.484375
LatLon00420, Lat-Long, 36.0703125, 5.671875
LatLon00421, Lat-Long, 36.0703125, 5.859375
LatLon00422, Lat-Long, 36.0703125, 6.046875
LatLon00423, Lat-Long, 36.0703125, 6.234375
LatLon00424, Lat-Long, 36.0703125, 6.421875
LatLon00425, Lat-Long, 36.0703125, 6.609375
LatLon00426, Lat-Long, 36.0703125, 6.796875
LatLon00427, Lat-Long, 36.0703125, 6.984375
LatLon00428, Lat-Long, 36.0703125, 7.171875
LatLon00429, Lat-Long, 36.0703125, 7.359375
LatLon00430, Lat-Long, 36.0703125, 7.546875
LatLon00431, Lat-Long, 36.0703125, 7.734375
LatLon00432, Lat-Long, 36.0703125, 7.921875
LatLon00433, Lat-Long, 36.0703125, 8.109375
LatLon00434, Lat-Long, 36.0703125, 8.296875
LatLon00435, Lat-Long, 36.0703125, 8.484375
LatLon00436, Lat-Long, 36.0703125, 8.671875
LatLon00437, Lat-Long, 36.0703125, 8.859375
LatLon00438, Lat-Long, 36.0703125, 9.046875
LatLon00439, Lat-Long, 36.0703125, 9.234375
LatLon00440, Lat-Long, 36.0703125, 9.421875
LatLon00441, Lat-Long, 36.0703125, 9.609375
LatLon00442, Lat-Long, 36.0703125, 9.796875
LatLon00443, Lat-Long, 36.0703125, 9.984375
LatLon00444, Lat-Long, 36.0703125, 10.171875
LatLon00445, Lat-Long, 36.0703125, 10.359375
LatLon00446, Lat-Long, 36.0703125, 10.546875
LatLon00447, Lat-Long, 36.0703125, 10.734375
LatLon00448, Lat-Long, 36.0703125, 10.921875
LatLon00449, Lat-Long, 36.0703125, 11.109375
LatLon00450, Lat-Long, 36.0703125, 11.296875
LatLon00451, Lat-Long, 36.0703125, 11.484375
LatLon00452, Lat-Long, 36.0703125, 11.671875
LatLon00453, Lat-Long, 36.0703125, 11.859375
LatLon00454, Lat-Long, 36.0703125, 12.046875
LatLon00455, Lat-Long, 36.0703125, 12.234375
LatLon00456, Lat-Long, 36.0703125, 12.421875
LatLon00457, Lat-Long, 36.0703125, 12.609375
LatLon00458, Lat-Long, 36.3515625, -2.203125
LatLon00459, Lat-Long, 36.3515625, -2.015625
LatLon00460, Lat-Long, 36.3515625, -1.828125
LatLon00461, Lat-Long, 36.3515625, -1.640625
LatLon00462, Lat-Long, 36.3515625, -1.453125
LatLon00463, Lat-Long, 36.3515625, -1.265625
LatLon00464, Lat-Long, 36.3515625, -1.078125
LatLon00465, Lat-Long, 36.3515625, -0.890625
LatLon00466, Lat-Long, 36.3515625, -0.703125
LatLon00467, Lat-Long, 36.3515625, -0.515625
LatLon00468, Lat-Long, 36.3515625, -0.328125
LatLon00469, Lat-Long, 36.3515625, -0.140625
LatLon00470, Lat-Long, 36.3515625, 0.046875
LatLon00471, Lat-Long, 36.3515625, 0.234375
LatLon00472, Lat-Long, 36.3515625, 0.421875
LatLon00473, Lat-Long, 36.3515625, 0.609375
LatLon00474, Lat-Long, 36.3515625, 0.796875
LatLon00475, Lat-Long, 36.3515625, 0.984375
LatLon00476, Lat-Long, 36.3515625, 1.171875
LatLon00477, Lat-Long, 36.3515625, 1.359375
LatLon00478, Lat-Long, 36.3515625, 1.546875
LatLon00479, Lat-Long, 36.3515625, 1.734375
LatLon00480, Lat-Long, 36.3515625, 1.921875
LatLon00481, Lat-Long, 36.3515625, 2.109375
LatLon00482, Lat-Long, 36.3515625, 2.296875
LatLon00483, Lat-Long, 36.3515625, 2.484375
LatLon00484, Lat-Long, 36.3515625, 2.671875
LatLon00485, Lat-Long, 36.3515625, 2.859375
LatLon00486, Lat-Long, 36.3515625, 3.234375
LatLon00487, Lat-Long, 36.3515625, 3.421875
LatLon00488, Lat-Long, 36.3515625, 3.609375
LatLon00489, Lat-Long, 36.3515625, 3.796875
LatLon00490, Lat-Long, 36.3515625, 3.984375
LatLon00491, Lat-Long, 36.3515625, 4.171875
LatLon00492, Lat-Long, 36.3515625, 4.359375
LatLon00493, Lat-Long, 36.3515625, 4.546875
LatLon00494, Lat-Long, 36.3515625, 4.734375
LatLon00495, Lat-Long, 36.3515625, 4.921875
LatLon00496, Lat-Long, 36.3515625, 5.109375
LatLon00497, Lat-Long, 36.3515625, 5.296875
LatLon00498, Lat-Long, 36.3515625, 5.484375
LatLon00499, Lat-Long, 36.3515625, 5.671875
LatLon00500, Lat-Long, 36.3515625, 5.859375
LatLon00501, Lat-Long, 36.3515625, 6.046875
LatLon00502, Lat-Long, 36.3515625, 6.234375
LatLon00503, Lat-Long, 36.3515625, 6.421875
LatLon00504, Lat-Long, 36.3515625, 6.609375
LatLon00505, Lat-Long, 36.3515625, 6.796875
LatLon00506, Lat-Long, 36.3515625, 6.984375
LatLon00507, Lat-Long, 36.3515625, 7.171875
LatLon00508, Lat-Long, 36.3515625, 7.359375
LatLon00509, Lat-Long, 36.3515625, 7.546875
LatLon00510, Lat-Long, 36.3515625, 7.734375
LatLon00511, Lat-Long, 36.3515625, 7.921875
LatLon00512, Lat-Long, 36.3515625, 8.109375
LatLon00513, Lat-Long, 36.3515625, 8.296875
LatLon00514, Lat-Long, 36.3515625, 8.484375
LatLon00515, Lat-Long, 36.3515625, 8.671875
LatLon00516, Lat-Long, 36.3515625, 8.859375
LatLon00517, Lat-Long, 36.3515625, 9.046875
